request_id,task_id,department,corridor_id,requested_start,requested_end,block_type,status
BR000237,TASK32534,Traction,ST-BCT,2026-01-10 22:30,2026-01-10 23:58,OHE Maintenance Block,Approved
BR000238,TASK35432,Engineering,ADI-BRC,2026-01-10 22:45,2026-01-11 01:39,Non-Interlocking Block,Completed
BR000239,TASK15730,Traction,MAS-JTJ,2026-01-10 23:15,2026-01-11 01:02,Traction Feed Block,Completed
BR000240,TASK34594,Traction,NGP-BSP,2026-01-10 23:15,2026-01-11 01:22,Traction Feed Block,Requested
BR000241,TASK45010,Traction,VSKP-BZA,2026-01-10 23:15,2026-01-11 00:28,Traction Feed Block,Approved
BR000242,TASK44997,Engineering,PUNE-CSMT,2026-01-10 23:30,2026-01-11 02:05,Track Renewal Block,Approved
BR000243,TASK39378,S&T,BZA-SC,2026-01-10 23:45,2026-01-11 02:14,Interlocking Testing Block,Requested
BR000244,TASK96415,Engineering,NDLS-JHS,2026-01-10 23:45,2026-01-11 03:36,Traffic Block,Approved
BR000245,TASK21130,Engineering,SBC-UBL,2026-01-10 23:45,2026-01-11 01:10,Bridge Inspection Block,Rejected
BR000246,TASK55462,Traction,MGS-HWH,2026-01-11 00:00,2026-01-11 01:33,Traction Feed Block,Rejected
BR000247,TASK37592,Engineering,JTJ-SBC,2026-01-11 00:15,2026-01-11 04:44,Traffic Block,Approved
BR000248,TASK85162,Engineering,CSMT-BSR,2026-01-11 00:30,2026-01-11 02:35,Bridge Inspection Block,Approved
BR000249,TASK84439,Engineering,JTJ-SBC,2026-01-11 00:45,2026-01-11 04:49,Non-Interlocking Block,Approved
BR000250,TASK26244,S&T,NDLS-UMB,2026-01-11 01:00,2026-01-11 03:18,Interlocking Testing Block,Requested
BR000251,TASK57620,Traction,VSKP-BZA,2026-01-11 01:45,2026-01-11 06:10,OHE Maintenance Block,Approved
BR000252,TASK68908,Engineering,KGP-VSKP,2026-01-11 11:15,2026-01-11 12:49,Track Renewal Block,Approved
BR000253,TASK78547,Engineering,UBL-PUNE,2026-01-11 12:15,2026-01-11 13:51,Bridge Inspection Block,Approved
BR000254,TASK29960,S&T,HWH-NJP,2026-01-11 15:45,2026-01-11 16:19,Cable Block,Approved
BR000255,TASK44699,Engineering,VSKP-BZA,2026-01-11 22:00,2026-01-11 23:28,Traffic Block,Cancelled
BR000256,TASK44634,Engineering,MGS-HWH,2026-01-11 22:15,2026-01-12 01:03,Bridge Inspection Block,Completed
BR000257,TASK56621,Traction,NDLS-JHS,2026-01-11 22:30,2026-01-12 00:36,Power Block,Approved
BR000258,TASK34866,S&T,BSR-BPL,2026-01-11 22:30,2026-01-12 01:03,Cable Block,Cancelled
BR000259,TASK69020,S&T,NDLS-GZB,2026-01-11 22:30,2026-01-12 02:45,Interlocking Testing Block,Approved
BR000260,TASK17050,Engineering,NDLS-ASR,2026-01-11 22:45,2026-01-12 02:20,Track Renewal Block,Completed
BR000261,TASK90357,S&T,HWH-KGP,2026-01-11 22:45,2026-01-12 00:41,Cable Block,Requested
BR000262,TASK47818,Engineering,CSMT-BSR,2026-01-11 23:00,2026-01-12 01:06,Traffic Block,Approved
BR000263,TASK15903,S&T,UBL-PUNE,2026-01-11 23:00,2026-01-12 00:30,Signal Maintenance Block,Approved
BR000264,TASK47574,S&T,ADI-BRC,2026-01-11 23:30,2026-01-12 02:10,Cable Block,Completed
BR000265,TASK91942,Engineering,CNB-ALD,2026-01-11 23:30,2026-01-12 02:19,Track Renewal Block,Requested
BR000266,TASK63394,Traction,BZA-SC,2026-01-12 00:00,2026-01-12 03:51,Power Block,Approved
BR000267,TASK31099,Traction,BZA-MAS,2026-01-12 00:00,2026-01-12 03:34,Power Block,Requested
BR000268,TASK19538,Engineering,JTJ-SBC,2026-01-12 00:30,2026-01-12 02:00,Bridge Inspection Block,Requested
BR000269,TASK41708,Engineering,BSP-R,2026-01-12 00:45,2026-01-12 05:01,Traffic Block,Requested
BR000270,TASK54310,Traction,HWH-NJP,2026-01-12 01:00,2026-01-12 02:31,OHE Maintenance Block,Requested
BR000271,TASK47685,S&T,MGS-HWH,2026-01-12 01:00,2026-01-12 04:38,Signal Maintenance Block,Approved
BR000272,TASK49544,S&T,NDLS-GZB,2026-01-12 01:15,2026-01-12 05:54,Cable Block,Completed
BR000273,TASK74525,Traction,JU-JP,2026-01-12 01:30,2026-01-12 02:54,Power Block,Approved
BR000274,TASK58944,Engineering,SC-NGP,2026-01-12 01:45,2026-01-12 03:02,Track Renewal Block,Approved
BR000275,TASK77622,S&T,GZB-CNB,2026-01-12 01:45,2026-01-12 04:15,Signal Maintenance Block,Requested
BR000276,TASK19709,Engineering,BZA-SC,2026-01-12 11:30,2026-01-12 12:29,Bridge Inspection Block,Approved
BR000277,TASK90440,Engineering,BPL-JHS,2026-01-12 11:45,2026-01-12 12:47,Track Renewal Block,Rejected
BR000278,TASK48621,Traction,MGS-HWH,2026-01-12 14:00,2026-01-12 15:37,Power Block,Approved
BR000279,TASK13648,S&T,KGP-VSKP,2026-01-12 14:00,2026-01-12 15:13,Signal Maintenance Block,Requested
BR000280,TASK10189,S&T,CSMT-BSR,2026-01-12 22:15,2026-01-12 23:22,Cable Block,Rejected
BR000281,TASK20507,S&T,NDLS-JHS,2026-01-12 22:30,2026-01-13 02:13,Signal Maintenance Block,Approved
BR000282,TASK92966,S&T,HWH-NJP,2026-01-12 22:45,2026-01-13 01:00,Cable Block,Cancelled
BR000283,TASK25526,S&T,NDLS-GZB,2026-01-12 23:00,2026-01-13 03:50,Interlocking Testing Block,Completed
BR000284,TASK97467,Engineering,SBC-MAS,2026-01-12 23:15,2026-01-13 01:16,Traffic Block,Approved
BR000285,TASK80400,S&T,DLI-JU,2026-01-12 23:15,2026-01-13 02:33,Interlocking Testing Block,Completed
BR000286,TASK67179,S&T,MAS-JTJ,2026-01-12 23:15,2026-01-13 03:11,Cable Block,Rejected
BR000287,TASK27224,S&T,MGS-HWH,2026-01-12 23:30,2026-01-13 02:22,Cable Block,Approved
BR000288,TASK79208,Engineering,CNB-ALD,2026-01-12 23:30,2026-01-13 02:04,Track Renewal Block,Completed
BR000289,TASK21710,S&T,NDLS-JHS,2026-01-13 00:00,2026-01-13 04:54,Signal Maintenance Block,Approved
BR000290,TASK77973,Engineering,NDLS-GZB,2026-01-13 00:15,2026-01-13 04:59,Track Renewal Block,Approved
BR000291,TASK27270,Engineering,SBC-UBL,2026-01-13 00:30,2026-01-13 05:09,Non-Interlocking Block,Rejected
BR000292,TASK99603,S&T,MGS-HWH,2026-01-13 00:45,2026-01-13 01:52,Interlocking Testing Block,Requested
BR000293,TASK13816,Traction,JU-JP,2026-01-13 00:45,2026-01-13 03:36,Power Block,Approved
BR000294,TASK46779,S&T,BRC-ST,2026-01-13 01:00,2026-01-13 02:58,Cable Block,Approved
BR000295,TASK94705,S&T,GZB-CNB,2026-01-13 01:00,2026-01-13 02:16,Cable Block,Cancelled
BR000296,TASK75667,Traction,ST-BCT,2026-01-13 01:15,2026-01-13 03:54,Traction Feed Block,Cancelled
BR000297,TASK10246,Traction,ALD-MGS,2026-01-13 01:30,2026-01-13 05:03,Power Block,Requested
BR000298,TASK87846,Engineering,KGP-VSKP,2026-01-13 01:45,2026-01-13 05:37,Non-Interlocking Block,Approved
BR000299,TASK16314,S&T,ALD-MGS,2026-01-13 10:00,2026-01-13 11:09,Signal Maintenance Block,Approved
BR000300,TASK91181,Traction,UBL-PUNE,2026-01-13 11:00,2026-01-13 11:38,Traction Feed Block,Approved
BR000301,TASK25318,S&T,ALD-MGS,2026-01-13 13:15,2026-01-13 14:30,Signal Maintenance Block,Requested
BR000302,TASK79728,Traction,HWH-NJP,2026-01-13 13:30,2026-01-13 14:29,Power Block,Approved
BR000303,TASK27242,S&T,BZA-MAS,2026-01-13 14:30,2026-01-13 16:29,Interlocking Testing Block,Requested
BR000304,TASK14612,Engineering,CNB-ALD,2026-01-13 14:30,2026-01-13 15:40,Non-Interlocking Block,Approved
BR000305,TASK80624,Traction,CNB-ALD,2026-01-13 22:00,2026-01-14 00:11,Power Block,Requested
BR000306,TASK76787,Engineering,DLI-JU,2026-01-13 22:15,2026-01-14 01:29,Bridge Inspection Block,Approved
BR000307,TASK51290,S&T,BZA-SC,2026-01-13 22:45,2026-01-14 02:01,Interlocking Testing Block,Requested
BR000308,TASK46085,Traction,BPL-JHS,2026-01-13 23:00,2026-01-14 03:00,OHE Maintenance Block,Rejected
BR000309,TASK80130,S&T,ALD-MGS,2026-01-13 23:00,2026-01-14 01:41,Cable Block,Rejected
BR000310,TASK89451,S&T,NDLS-GZB,2026-01-13 23:00,2026-01-14 00:03,Signal Maintenance Block,Rejected
BR000311,TASK86423,Traction,MAS-JTJ,2026-01-13 23:00,2026-01-14 00:34,Traction Feed Block,Approved
BR000312,TASK82461,Engineering,NDLS-ASR,2026-01-13 23:30,2026-01-14 03:48,Bridge Inspection Block,Completed
BR000313,TASK80792,Engineering,BRC-ST,2026-01-13 23:30,2026-01-14 00:42,Track Renewal Block,Approved
BR000314,TASK64600,S&T,BZA-SC,2026-01-13 23:45,2026-01-14 00:59,Signal Maintenance Block,Approved
BR000315,TASK37048,Engineering,BZA-SC,2026-01-14 00:15,2026-01-14 04:18,Non-Interlocking Block,Requested
BR000316,TASK30935,Traction,ADI-BRC,2026-01-14 00:15,2026-01-14 03:09,Power Block,Rejected
BR000317,TASK13051,Traction,ADI-BRC,2026-01-14 00:30,2026-01-14 04:15,Traction Feed Block,Approved
BR000318,TASK28371,Engineering,BZA-SC,2026-01-14 00:45,2026-01-14 04:26,Non-Interlocking Block,Cancelled
BR000319,TASK27955,Engineering,BSP-R,2026-01-14 01:00,2026-01-14 02:44,Bridge Inspection Block,Requested
BR000320,TASK85669,Engineering,SBC-MAS,2026-01-14 01:00,2026-01-14 02:05,Track Renewal Block,Approved
BR000321,TASK56270,Engineering,UBL-PUNE,2026-01-14 01:15,2026-01-14 04:46,Track Renewal Block,Approved
BR000322,TASK52202,Engineering,NDLS-GZB,2026-01-14 01:30,2026-01-14 06:05,Traffic Block,Rejected
BR000323,TASK84623,Traction,ADI-BRC,2026-01-14 01:30,2026-01-14 04:57,Power Block,Approved
BR000324,TASK84408,Engineering,KGP-VSKP,2026-01-14 01:30,2026-01-14 04:28,Track Renewal Block,Approved
BR000325,TASK79616,Engineering,BZA-SC,2026-01-14 01:45,2026-01-14 03:54,Traffic Block,Cancelled
BR000326,TASK92189,S&T,HWH-KGP,2026-01-14 12:00,2026-01-14 12:53,Signal Maintenance Block,Approved
BR000327,TASK17976,S&T,BSR-BPL,2026-01-14 13:30,2026-01-14 15:22,Cable Block,Approved
BR000328,TASK40666,Engineering,JU-JP,2026-01-14 14:15,2026-01-14 14:55,Bridge Inspection Block,Approved
BR000329,TASK10802,S&T,HWH-KGP,2026-01-14 14:45,2026-01-14 16:02,Cable Block,Rejected
BR000330,TASK72850,S&T,BSP-R,2026-01-14 15:30,2026-01-14 16:22,Signal Maintenance Block,Approved
BR000331,TASK80365,Traction,BZA-SC,2026-01-14 22:00,2026-01-14 23:07,Traction Feed Block,Approved
BR000332,TASK73437,S&T,BZA-MAS,2026-01-14 22:15,2026-01-14 23:51,Interlocking Testing Block,Requested
BR000333,TASK60713,S&T,BSR-BPL,2026-01-14 22:15,2026-01-15 03:12,Interlocking Testing Block,Requested
BR000334,TASK59093,S&T,CNB-ALD,2026-01-14 22:30,2026-01-15 00:11,Interlocking Testing Block,Rejected
BR000335,TASK31936,Engineering,JP-ADI,2026-01-14 22:45,2026-01-15 03:01,Non-Interlocking Block,Approved
BR000336,TASK78562,Engineering,BPL-JHS,2026-01-14 22:45,2026-01-15 00:30,Bridge Inspection Block,Approved
BR000337,TASK67685,Traction,NDLS-GZB,2026-01-14 22:45,2026-01-15 00:57,Traction Feed Block,Approved
BR000338,TASK86039,Engineering,SBC-MAS,2026-01-14 23:45,2026-01-15 03:08,Bridge Inspection Block,Requested
BR000339,TASK98157,Engineering,JP-ADI,2026-01-14 23:45,2026-01-15 03:54,Traffic Block,Rejected
BR000340,TASK61092,Engineering,SC-NGP,2026-01-15 00:00,2026-01-15 01:53,Non-Interlocking Block,Requested
BR000341,TASK14601,Engineering,ALD-MGS,2026-01-15 00:15,2026-01-15 03:47,Bridge Inspection Block,Requested
BR000342,TASK96715,Traction,JTJ-SBC,2026-01-15 00:30,2026-01-15 01:56,OHE Maintenance Block,Approved
BR000343,TASK50029,Engineering,NDLS-ASR,2026-01-15 00:30,2026-01-15 02:04,Bridge Inspection Block,Rejected
BR000344,TASK50757,Traction,CNB-ALD,2026-01-15 00:45,2026-01-15 03:48,Traction Feed Block,Completed
BR000345,TASK95153,S&T,NDLS-GZB,2026-01-15 00:45,2026-01-15 03:13,Interlocking Testing Block,Approved
BR000346,TASK18579,S&T,ALD-MGS,2026-01-15 01:00,2026-01-15 03:45,Interlocking Testing Block,Completed
BR000347,TASK10009,Traction,JP-ADI,2026-01-15 01:45,2026-01-15 05:33,Traction Feed Block,Approved
BR000348,TASK74148,S&T,JTJ-SBC,2026-01-15 01:45,2026-01-15 05:37,Cable Block,Approved
BR000349,TASK55920,Engineering,SBC-UBL,2026-01-15 11:15,2026-01-15 12:39,Track Renewal Block,Approved
BR000350,TASK35472,Engineering,BSR-BPL,2026-01-15 11:30,2026-01-15 12:49,Non-Interlocking Block,Completed
BR000351,TASK72513,Engineering,BSR-BPL,2026-01-15 11:45,2026-01-15 13:13,Track Renewal Block,Completed
BR000352,TASK62539,Traction,HWH-KGP,2026-01-15 12:45,2026-01-15 14:11,OHE Maintenance Block,Approved
BR000353,TASK71663,S&T,NDLS-ASR,2026-01-15 13:15,2026-01-15 15:01,Interlocking Testing Block,Cancelled
BR000354,TASK66411,Engineering,PUNE-CSMT,2026-01-15 15:30,2026-01-15 16:30,Traffic Block,Requested
BR000355,TASK38447,Traction,MGS-HWH,2026-01-15 22:00,2026-01-16 00:20,Power Block,Approved
BR000356,TASK69776,Engineering,BZA-MAS,2026-01-15 22:45,2026-01-16 02:41,Bridge Inspection Block,Completed
BR000357,TASK85305,Engineering,ALD-MGS,2026-01-15 22:45,2026-01-16 00:35,Non-Interlocking Block,Approved
BR000358,TASK52788,Engineering,MAS-JTJ,2026-01-15 23:00,2026-01-16 01:21,Traffic Block,Approved
BR000359,TASK61721,Engineering,ST-BCT,2026-01-15 23:00,2026-01-16 00:59,Bridge Inspection Block,Approved
BR000360,TASK85558,S&T,GZB-CNB,2026-01-15 23:00,2026-01-16 00:33,Cable Block,Approved
BR000361,TASK45584,Traction,BPL-JHS,2026-01-15 23:15,2026-01-16 02:27,Traction Feed Block,Approved
BR000362,TASK97613,Traction,SC-NGP,2026-01-15 23:15,2026-01-16 01:06,Traction Feed Block,Requested
BR000363,TASK65790,Engineering,BSP-R,2026-01-15 23:30,2026-01-16 02:24,Non-Interlocking Block,Requested
BR000364,TASK53873,S&T,VSKP-BZA,2026-01-15 23:30,2026-01-16 02:48,Signal Maintenance Block,Approved
BR000365,TASK31080,S&T,KGP-VSKP,2026-01-15 23:45,2026-01-16 01:25,Cable Block,Completed
BR000366,TASK29913,Engineering,BSR-BPL,2026-01-15 23:45,2026-01-16 04:20,Bridge Inspection Block,Approved
BR000367,TASK39305,Traction,NGP-BSP,2026-01-15 23:45,2026-01-16 04:25,Power Block,Rejected
BR000368,TASK69310,S&T,NJP-GHY,2026-01-16 00:00,2026-01-16 02:00,Cable Block,Completed
BR000369,TASK87543,Engineering,BPL-JHS,2026-01-16 00:00,2026-01-16 02:23,Track Renewal Block,Requested
BR000370,TASK63273,Traction,VSKP-BZA,2026-01-16 00:15,2026-01-16 02:02,OHE Maintenance Block,Approved
BR000371,TASK99101,S&T,BZA-MAS,2026-01-16 00:15,2026-01-16 03:56,Interlocking Testing Block,Requested
BR000372,TASK67714,Traction,BRC-ST,2026-01-16 00:45,2026-01-16 02:53,Traction Feed Block,Approved
BR000373,TASK36352,S&T,VSKP-BZA,2026-01-16 00:45,2026-01-16 03:56,Cable Block,Rejected
BR000374,TASK58239,S&T,HWH-NJP,2026-01-16 01:00,2026-01-16 03:36,Cable Block,Rejected
BR000375,TASK31973,Traction,MGS-HWH,2026-01-16 01:00,2026-01-16 03:24,Traction Feed Block,Approved
BR000376,TASK56700,Engineering,ST-BCT,2026-01-16 01:00,2026-01-16 02:55,Traffic Block,Approved
BR000377,TASK54264,S&T,BSR-BPL,2026-01-16 01:15,2026-01-16 02:17,Interlocking Testing Block,Approved
BR000378,TASK47765,Traction,NDLS-UMB,2026-01-16 01:30,2026-01-16 03:12,OHE Maintenance Block,Cancelled
BR000379,TASK47600,Engineering,MAS-JTJ,2026-01-16 01:30,2026-01-16 03:31,Bridge Inspection Block,Approved
BR000380,TASK33159,Traction,JP-ADI,2026-01-16 01:30,2026-01-16 06:23,Power Block,Approved
BR000381,TASK82819,Engineering,SC-NGP,2026-01-16 01:45,2026-01-16 03:11,Track Renewal Block,Completed
BR000382,TASK51983,S&T,CSMT-BSR,2026-01-16 10:00,2026-01-16 10:42,Signal Maintenance Block,Rejected
BR000383,TASK79037,Engineering,PUNE-CSMT,2026-01-16 11:00,2026-01-16 12:17,Track Renewal Block,Approved
BR000384,TASK78811,S&T,BZA-MAS,2026-01-16 12:15,2026-01-16 13:16,Interlocking Testing Block,Approved
BR000385,TASK80877,Traction,JU-JP,2026-01-16 14:30,2026-01-16 15:57,OHE Maintenance Block,Approved
BR000386,TASK53196,Engineering,KGP-VSKP,2026-01-16 15:00,2026-01-16 16:29,Non-Interlocking Block,Approved
BR000387,TASK95820,Engineering,BZA-MAS,2026-01-16 22:00,2026-01-17 01:16,Track Renewal Block,Requested
BR000388,TASK31736,Engineering,NDLS-JHS,2026-01-16 22:15,2026-01-17 02:28,Bridge Inspection Block,Approved
BR000389,TASK96967,S&T,ALD-MGS,2026-01-16 22:30,2026-01-17 03:12,Signal Maintenance Block,Completed
BR000390,TASK74946,S&T,ST-BCT,2026-01-16 22:30,2026-01-17 00:59,Cable Block,Completed
BR000391,TASK25282,Engineering,ADI-BRC,2026-01-16 23:15,2026-01-17 00:59,Non-Interlocking Block,Completed
BR000392,TASK38593,Engineering,BZA-SC,2026-01-16 23:15,2026-01-17 02:10,Non-Interlocking Block,Requested
BR000393,TASK42460,Traction,CNB-ALD,2026-01-16 23:15,2026-01-17 02:45,Traction Feed Block,Completed
BR000394,TASK64513,Engineering,KGP-VSKP,2026-01-16 23:15,2026-01-17 03:22,Track Renewal Block,Requested
BR000395,TASK43855,Traction,BSP-R,2026-01-16 23:45,2026-01-17 01:00,Power Block,Requested
BR000396,TASK20960,Traction,BZA-SC,2026-01-16 23:45,2026-01-17 01:00,Power Block,Cancelled
BR000397,TASK46979,S&T,KGP-VSKP,2026-01-17 00:00,2026-01-17 01:33,Interlocking Testing Block,Approved
BR000398,TASK19158,Engineering,SBC-MAS,2026-01-17 00:00,2026-01-17 03:57,Non-Interlocking Block,Completed
BR000399,TASK14440,Engineering,JTJ-SBC,2026-01-17 00:15,2026-01-17 05:00,Bridge Inspection Block,Requested
BR000400,TASK19594,Engineering,CSMT-BSR,2026-01-17 00:15,2026-01-17 02:39,Non-Interlocking Block,Approved
BR000401,TASK62018,Engineering,BRC-ST,2026-01-17 01:00,2026-01-17 05:50,Track Renewal Block,Requested
BR000402,TASK64337,S&T,NDLS-GZB,2026-01-17 01:15,2026-01-17 02:35,Cable Block,Approved
BR000403,TASK25635,S&T,BSR-BPL,2026-01-17 01:15,2026-01-17 05:18,Signal Maintenance Block,Approved
BR000404,TASK79751,S&T,BRC-ST,2026-01-17 01:30,2026-01-17 03:12,Interlocking Testing Block,Completed
BR000405,TASK50153,S&T,JP-ADI,2026-01-17 01:45,2026-01-17 05:13,Interlocking Testing Block,Completed
BR000406,TASK13843,Engineering,HWH-KGP,2026-01-17 11:30,2026-01-17 12:04,Track Renewal Block,Rejected
BR000407,TASK48825,S&T,BZA-SC,2026-01-17 11:45,2026-01-17 12:45,Cable Block,Requested
BR000408,TASK32742,Engineering,ST-BCT,2026-01-17 12:45,2026-01-17 14:38,Traffic Block,Requested
BR000409,TASK16354,Traction,NDLS-ASR,2026-01-17 14:30,2026-01-17 15:48,Power Block,Approved
BR000410,TASK96325,S&T,VSKP-BZA,2026-01-17 15:45,2026-01-17 17:24,Interlocking Testing Block,Requested
BR000411,TASK85450,S&T,NDLS-ASR,2026-01-17 22:00,2026-01-17 23:02,Interlocking Testing Block,Approved
BR000412,TASK34813,Traction,BSR-BPL,2026-01-17 22:00,2026-01-17 23:36,Traction Feed Block,Approved
BR000413,TASK72188,Engineering,SBC-UBL,2026-01-17 22:00,2026-01-17 23:52,Bridge Inspection Block,Requested
BR000414,TASK21844,S&T,SBC-UBL,2026-01-17 22:15,2026-01-18 02:58,Cable Block,Approved
BR000415,TASK81196,S&T,MGS-HWH,2026-01-17 22:30,2026-01-18 02:17,Cable Block,Approved
BR000416,TASK15065,Engineering,SBC-MAS,2026-01-17 22:45,2026-01-18 02:35,Track Renewal Block,Requested
BR000417,TASK38025,S&T,CSMT-BSR,2026-01-17 22:45,2026-01-18 03:13,Signal Maintenance Block,Completed
BR000418,TASK40116,Engineering,BZA-MAS,2026-01-17 22:45,2026-01-18 00:48,Traffic Block,Approved
BR000419,TASK28826,Engineering,JTJ-SBC,2026-01-17 23:00,2026-01-18 03:12,Track Renewal Block,Requested
BR000420,TASK92291,S&T,BPL-JHS,2026-01-17 23:30,2026-01-18 02:02,Signal Maintenance Block,Approved
BR000421,TASK56694,Engineering,VSKP-BZA,2026-01-17 23:45,2026-01-18 04:26,Traffic Block,Requested
BR000422,TASK43924,Engineering,NDLS-JHS,2026-01-18 00:00,2026-01-18 01:31,Bridge Inspection Block,Requested
BR000423,TASK96278,Engineering,BZA-SC,2026-01-18 00:15,2026-01-18 02:06,Traffic Block,Approved
BR000424,TASK41769,Traction,SBC-MAS,2026-01-18 00:30,2026-01-18 01:54,Traction Feed Block,Approved
BR000425,TASK77863,Traction,BZA-SC,2026-01-18 00:30,2026-01-18 03:15,Traction Feed Block,Approved
BR000426,TASK75627,S&T,NDLS-GZB,2026-01-18 00:45,2026-01-18 02:49,Cable Block,Approved
BR000427,TASK64369,S&T,JU-JP,2026-01-18 00:45,2026-01-18 01:59,Interlocking Testing Block,Approved
BR000428,TASK85897,Engineering,PUNE-CSMT,2026-01-18 00:45,2026-01-18 04:05,Track Renewal Block,Completed
BR000429,TASK67017,Traction,MAS-JTJ,2026-01-18 01:00,2026-01-18 03:18,OHE Maintenance Block,Approved
BR000430,TASK91234,Engineering,MGS-HWH,2026-01-18 01:00,2026-01-18 04:28,Bridge Inspection Block,Requested
BR000431,TASK16899,Traction,MAS-JTJ,2026-01-18 01:15,2026-01-18 02:44,Traction Feed Block,Approved
BR000432,TASK48669,Engineering,JTJ-SBC,2026-01-18 01:30,2026-01-18 05:29,Non-Interlocking Block,Approved
BR000433,TASK47265,Traction,BSR-BPL,2026-01-18 01:45,2026-01-18 03:16,OHE Maintenance Block,Approved
BR000434,TASK46500,Engineering,BSR-BPL,2026-01-18 01:45,2026-01-18 04:28,Bridge Inspection Block,Completed
BR000435,TASK53882,Traction,CNB-ALD,2026-01-18 10:30,2026-01-18 11:19,OHE Maintenance Block,Completed
BR000436,TASK20009,Engineering,CSMT-BSR,2026-01-18 11:45,2026-01-18 13:03,Bridge Inspection Block,Approved
BR000437,TASK78323,Engineering,NDLS-GZB,2026-01-18 15:45,2026-01-18 16:48,Bridge Inspection Block,Completed
BR000438,TASK90819,Engineering,CNB-ALD,2026-01-18 22:30,2026-01-19 02:15,Non-Interlocking Block,Approved
BR000439,TASK72381,Engineering,UBL-PUNE,2026-01-18 22:45,2026-01-19 02:11,Bridge Inspection Block,Requested
BR000440,TASK81278,Engineering,JTJ-SBC,2026-01-18 22:45,2026-01-19 00:34,Track Renewal Block,Approved
BR000441,TASK28314,Engineering,BZA-MAS,2026-01-18 22:45,2026-01-19 01:15,Traffic Block,Completed
BR000442,TASK68286,Traction,SBC-UBL,2026-01-18 22:45,2026-01-19 03:12,Traction Feed Block,Approved
BR000443,TASK16143,Engineering,CSMT-BSR,2026-01-18 23:15,2026-01-19 01:56,Track Renewal Block,Approved
BR000444,TASK64526,Traction,CSMT-BSR,2026-01-18 23:15,2026-01-19 01:43,Traction Feed Block,Rejected
BR000445,TASK72231,Engineering,CSMT-BSR,2026-01-18 23:15,2026-01-19 00:42,Non-Interlocking Block,Completed
BR000446,TASK61569,Engineering,MGS-HWH,2026-01-18 23:30,2026-01-19 04:18,Non-Interlocking Block,Approved
BR000447,TASK69340,Engineering,BRC-ST,2026-01-18 23:30,2026-01-19 03:12,Bridge Inspection Block,Approved
BR000448,TASK52567,Traction,BZA-SC,2026-01-18 23:45,2026-01-19 04:23,OHE Maintenance Block,Requested
BR000449,TASK53818,S&T,MGS-HWH,2026-01-18 23:45,2026-01-19 02:39,Signal Maintenance Block,Requested
BR000450,TASK26875,S&T,NDLS-GZB,2026-01-18 23:45,2026-01-19 01:44,Signal Maintenance Block,Requested
BR000451,TASK55073,Engineering,NDLS-ASR,2026-01-19 00:15,2026-01-19 02:03,Track Renewal Block,Cancelled
BR000452,TASK49492,Engineering,MGS-HWH,2026-01-19 00:15,2026-01-19 03:20,Track Renewal Block,Approved
